# Force         
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	total_x total_y total_z	pressure_x pressure_y pressure_z	viscous_x viscous_y viscous_z
0.0120033        -9.90152200e-07 -4.18606321e-05 1.62124588e-20 -1.20004750e-06 0.00000000e+00 0.00000000e+00 2.09895302e-07 -4.18606321e-05 1.62124588e-20
0.0120042        -9.89963703e-07 -4.18606998e-05 1.89963599e-20 -1.19993853e-06 0.00000000e+00 0.00000000e+00 2.09974828e-07 -4.18606998e-05 1.89963599e-20
0.012005         -9.89778309e-07 -4.18607910e-05 1.91343857e-20 -1.19983300e-06 0.00000000e+00 0.00000000e+00 2.10054696e-07 -4.18607910e-05 1.91343857e-20
0.0120059        -9.89595325e-07 -4.18609056e-05 1.17778122e-20 -1.19973023e-06 0.00000000e+00 0.00000000e+00 2.10134904e-07 -4.18609056e-05 1.17778122e-20
0.0120067        -9.89414496e-07 -4.18610432e-05 1.74731049e-20 -1.19962995e-06 0.00000000e+00 0.00000000e+00 2.10215450e-07 -4.18610432e-05 1.74731049e-20
0.0120075        -9.89235738e-07 -4.18612038e-05 1.64951995e-20 -1.19953207e-06 0.00000000e+00 0.00000000e+00 2.10296330e-07 -4.18612038e-05 1.64951995e-20
0.0120084        -9.89059032e-07 -4.18613871e-05 1.48491041e-20 -1.19943657e-06 0.00000000e+00 0.00000000e+00 2.10377542e-07 -4.18613871e-05 1.48491041e-20
0.0120092        -9.88884379e-07 -4.18615929e-05 1.22617393e-20 -1.19934346e-06 0.00000000e+00 0.00000000e+00 2.10459082e-07 -4.18615929e-05 1.22617393e-20
0.01201          -9.88711778e-07 -4.18618209e-05 1.74272525e-20 -1.19925273e-06 0.00000000e+00 0.00000000e+00 2.10540948e-07 -4.18618209e-05 1.74272525e-20
0.0120109        -9.88541225e-07 -4.18620709e-05 7.31079136e-21 -1.19916436e-06 0.00000000e+00 0.00000000e+00 2.10623137e-07 -4.18620709e-05 7.31079136e-21
0.0120117        -9.88372710e-07 -4.18623427e-05 1.97508927e-20 -1.19907836e-06 0.00000000e+00 0.00000000e+00 2.10705645e-07 -4.18623427e-05 1.97508927e-20
0.0120126        -9.88206220e-07 -4.18626361e-05 1.20630897e-20 -1.19899469e-06 0.00000000e+00 0.00000000e+00 2.10788472e-07 -4.18626361e-05 1.20630897e-20
0.0120134        -9.88041734e-07 -4.18629508e-05 1.53933104e-20 -1.19891335e-06 0.00000000e+00 0.00000000e+00 2.10871614e-07 -4.18629508e-05 1.53933104e-20
0.0120142        -9.87859371e-07 -4.18632828e-05 1.84101017e-20 -1.19881396e-06 0.00000000e+00 0.00000000e+00 2.10954585e-07 -4.18632828e-05 1.84101017e-20
0.0120151        -9.87707380e-07 -4.18636360e-05 1.67474219e-20 -1.19874535e-06 0.00000000e+00 0.00000000e+00 2.11037971e-07 -4.18636360e-05 1.67474219e-20
0.0120159        -9.87552473e-07 -4.18640100e-05 7.78555251e-21 -1.19867417e-06 0.00000000e+00 0.00000000e+00 2.11121694e-07 -4.18640100e-05 7.78555251e-21
0.0120167        -9.87397634e-07 -4.18644043e-05 1.36360392e-20 -1.19860337e-06 0.00000000e+00 0.00000000e+00 2.11205733e-07 -4.18644043e-05 1.36360392e-20
0.0120176        -9.87243933e-07 -4.18648189e-05 1.48208171e-20 -1.19853401e-06 0.00000000e+00 0.00000000e+00 2.11290080e-07 -4.18648189e-05 1.48208171e-20
0.0120184        -9.87091795e-07 -4.18652534e-05 2.07336845e-20 -1.19846652e-06 0.00000000e+00 0.00000000e+00 2.11374730e-07 -4.18652534e-05 2.07336845e-20
0.0120192        -9.86941367e-07 -4.18657076e-05 7.50786932e-21 -1.19840105e-06 0.00000000e+00 0.00000000e+00 2.11459683e-07 -4.18657076e-05 7.50786932e-21
0.0120201        -9.86792681e-07 -4.18661814e-05 1.28938886e-20 -1.19833762e-06 0.00000000e+00 0.00000000e+00 2.11544938e-07 -4.18661814e-05 1.28938886e-20
0.0120209        -9.86645718e-07 -4.18666744e-05 2.17903030e-20 -1.19827621e-06 0.00000000e+00 0.00000000e+00 2.11630493e-07 -4.18666744e-05 2.17903030e-20
0.0120217        -9.86480217e-07 -4.18671819e-05 9.89407328e-21 -1.19819605e-06 0.00000000e+00 0.00000000e+00 2.11715832e-07 -4.18671819e-05 9.89407328e-21
0.0120225        -9.86345374e-07 -4.18677085e-05 1.87516624e-20 -1.19814695e-06 0.00000000e+00 0.00000000e+00 2.11801577e-07 -4.18677085e-05 1.87516624e-20
0.0120234        -9.86207117e-07 -4.18682539e-05 1.75701982e-20 -1.19809477e-06 0.00000000e+00 0.00000000e+00 2.11887649e-07 -4.18682539e-05 1.75701982e-20
0.0120242        -9.86068516e-07 -4.18688178e-05 2.17243250e-20 -1.19804254e-06 0.00000000e+00 0.00000000e+00 2.11974027e-07 -4.18688178e-05 2.17243250e-20
0.012025         -9.85930669e-07 -4.18694000e-05 1.76446846e-20 -1.19799137e-06 0.00000000e+00 0.00000000e+00 2.12060704e-07 -4.18694000e-05 1.76446846e-20
0.0120259        -9.85794007e-07 -4.18700001e-05 1.23884460e-20 -1.19794168e-06 0.00000000e+00 0.00000000e+00 2.12147677e-07 -4.18700001e-05 1.23884460e-20
0.0120267        -9.85638179e-07 -4.18706128e-05 1.02169145e-20 -1.19787259e-06 0.00000000e+00 0.00000000e+00 2.12234412e-07 -4.18706128e-05 1.02169145e-20
0.0120275        -9.85513148e-07 -4.18712435e-05 9.96894886e-21 -1.19783470e-06 0.00000000e+00 0.00000000e+00 2.12321550e-07 -4.18712435e-05 9.96894886e-21
0.0120283        -9.85384321e-07 -4.18718918e-05 1.56177399e-20 -1.19779334e-06 0.00000000e+00 0.00000000e+00 2.12409014e-07 -4.18718918e-05 1.56177399e-20
0.0120292        -9.85254835e-07 -4.18725572e-05 1.08070426e-20 -1.19775162e-06 0.00000000e+00 0.00000000e+00 2.12496782e-07 -4.18725572e-05 1.08070426e-20
0.01203          -9.85105121e-07 -4.18732341e-05 1.29145702e-20 -1.19768942e-06 0.00000000e+00 0.00000000e+00 2.12584301e-07 -4.18732341e-05 1.29145702e-20
0.0120308        -9.84986039e-07 -4.18739282e-05 1.58067154e-20 -1.19765826e-06 0.00000000e+00 0.00000000e+00 2.12672225e-07 -4.18739282e-05 1.58067154e-20
0.0120316        -9.84862807e-07 -4.18746390e-05 1.72072264e-20 -1.19762328e-06 0.00000000e+00 0.00000000e+00 2.12760474e-07 -4.18746390e-05 1.72072264e-20
0.0120324        -9.84738659e-07 -4.18753662e-05 8.22087353e-21 -1.19758769e-06 0.00000000e+00 0.00000000e+00 2.12849027e-07 -4.18753662e-05 8.22087353e-21
0.0120333        -9.84614751e-07 -4.18761097e-05 1.44976684e-20 -1.19755263e-06 0.00000000e+00 0.00000000e+00 2.12937878e-07 -4.18761097e-05 1.44976684e-20
0.0120341        -9.84470592e-07 -4.18768633e-05 4.76685414e-21 -1.19749705e-06 0.00000000e+00 0.00000000e+00 2.13026462e-07 -4.18768633e-05 4.76685414e-21
0.0120349        -9.84357410e-07 -4.18776330e-05 1.85857586e-20 -1.19747286e-06 0.00000000e+00 0.00000000e+00 2.13115453e-07 -4.18776330e-05 1.85857586e-20
0.0120357        -9.84239798e-07 -4.18784186e-05 1.11889216e-20 -1.19744457e-06 0.00000000e+00 0.00000000e+00 2.13204771e-07 -4.18784186e-05 1.11889216e-20
0.0120365        -9.84120994e-07 -4.18792198e-05 1.38953481e-20 -1.19741539e-06 0.00000000e+00 0.00000000e+00 2.13294396e-07 -4.18792198e-05 1.38953481e-20
0.0120374        -9.83980998e-07 -4.18800299e-05 2.91257911e-20 -1.19736474e-06 0.00000000e+00 0.00000000e+00 2.13383746e-07 -4.18800299e-05 2.91257911e-20
0.0120382        -9.83871897e-07 -4.18808555e-05 1.33530092e-20 -1.19734540e-06 0.00000000e+00 0.00000000e+00 2.13473506e-07 -4.18808555e-05 1.33530092e-20
0.012039         -9.83758005e-07 -4.18816963e-05 1.14568633e-20 -1.19732160e-06 0.00000000e+00 0.00000000e+00 2.13563597e-07 -4.18816963e-05 1.14568633e-20
0.0120398        -9.83642652e-07 -4.18825520e-05 6.85277625e-21 -1.19729665e-06 0.00000000e+00 0.00000000e+00 2.13653997e-07 -4.18825520e-05 6.85277625e-21
0.0120406        -9.83505648e-07 -4.18834157e-05 1.42752087e-20 -1.19724976e-06 0.00000000e+00 0.00000000e+00 2.13744112e-07 -4.18834157e-05 1.42752087e-20
0.0120414        -9.83399681e-07 -4.18842943e-05 1.34657820e-20 -1.19723432e-06 0.00000000e+00 0.00000000e+00 2.13834641e-07 -4.18842943e-05 1.34657820e-20
0.0120422        -9.83288641e-07 -4.18851873e-05 5.56772616e-21 -1.19721415e-06 0.00000000e+00 0.00000000e+00 2.13925504e-07 -4.18851873e-05 5.56772616e-21
0.012043         -9.83175898e-07 -4.18860946e-05 9.60745719e-21 -1.19719258e-06 0.00000000e+00 0.00000000e+00 2.14016679e-07 -4.18860946e-05 9.60745719e-21
0.0120438        -9.83041044e-07 -4.18870090e-05 2.18858916e-20 -1.19714860e-06 0.00000000e+00 0.00000000e+00 2.14107560e-07 -4.18870090e-05 2.18858916e-20
0.0120446        -9.82937388e-07 -4.18879376e-05 1.37722194e-20 -1.19713625e-06 0.00000000e+00 0.00000000e+00 2.14198859e-07 -4.18879376e-05 1.37722194e-20
0.0120454        -9.82828373e-07 -4.18888802e-05 1.83741570e-20 -1.19711887e-06 0.00000000e+00 0.00000000e+00 2.14290497e-07 -4.18888802e-05 1.83741570e-20
0.0120462        -9.82695602e-07 -4.18898291e-05 1.04995818e-20 -1.19707744e-06 0.00000000e+00 0.00000000e+00 2.14381841e-07 -4.18898291e-05 1.04995818e-20
0.012047         -9.82593617e-07 -4.18907919e-05 1.05823002e-20 -1.19706723e-06 0.00000000e+00 0.00000000e+00 2.14473610e-07 -4.18907919e-05 1.05823002e-20
0.0120478        -9.82485852e-07 -4.18917682e-05 1.22323369e-20 -1.19705157e-06 0.00000000e+00 0.00000000e+00 2.14565719e-07 -4.18917682e-05 1.22323369e-20
0.0120486        -9.82353882e-07 -4.18927503e-05 1.25833157e-20 -1.19701141e-06 0.00000000e+00 0.00000000e+00 2.14657530e-07 -4.18927503e-05 1.25833157e-20
0.0120494        -9.82252809e-07 -4.18937458e-05 7.84004057e-21 -1.19700258e-06 0.00000000e+00 0.00000000e+00 2.14749768e-07 -4.18937458e-05 7.84004057e-21
0.0120502        -9.82145747e-07 -4.18947544e-05 1.39320438e-20 -1.19698810e-06 0.00000000e+00 0.00000000e+00 2.14842349e-07 -4.18947544e-05 1.39320438e-20
0.012051         -9.82036214e-07 -4.18957759e-05 1.40094857e-20 -1.19697147e-06 0.00000000e+00 0.00000000e+00 2.14935252e-07 -4.18957759e-05 1.40094857e-20
0.0120518        -9.81903407e-07 -4.18968022e-05 1.95554316e-20 -1.19693124e-06 0.00000000e+00 0.00000000e+00 2.15027838e-07 -4.18968022e-05 1.95554316e-20
0.0120526        -9.81802331e-07 -4.18978415e-05 1.25984095e-20 -1.19692318e-06 0.00000000e+00 0.00000000e+00 2.15120852e-07 -4.18978415e-05 1.25984095e-20
0.0120534        -9.81695234e-07 -4.18988934e-05 1.22819913e-20 -1.19690945e-06 0.00000000e+00 0.00000000e+00 2.15214215e-07 -4.18988934e-05 1.22819913e-20
0.0120542        -9.81563123e-07 -4.18999496e-05 5.76620743e-21 -1.19687039e-06 0.00000000e+00 0.00000000e+00 2.15307263e-07 -4.18999496e-05 5.76620743e-21
0.012055         -9.81462323e-07 -4.19010185e-05 1.23153081e-20 -1.19686307e-06 0.00000000e+00 0.00000000e+00 2.15400745e-07 -4.19010185e-05 1.23153081e-20
0.0120558        -9.81355049e-07 -4.19020997e-05 1.09518431e-20 -1.19684963e-06 0.00000000e+00 0.00000000e+00 2.15494578e-07 -4.19020997e-05 1.09518431e-20
0.0120566        -9.81244998e-07 -4.19031929e-05 1.21735661e-20 -1.19683374e-06 0.00000000e+00 0.00000000e+00 2.15588739e-07 -4.19031929e-05 1.21735661e-20
0.0120573        -9.81110739e-07 -4.19042896e-05 1.57833913e-20 -1.19679331e-06 0.00000000e+00 0.00000000e+00 2.15682566e-07 -4.19042896e-05 1.57833913e-20
0.0120581        -9.81008636e-07 -4.19053986e-05 1.02591303e-20 -1.19678547e-06 0.00000000e+00 0.00000000e+00 2.15776830e-07 -4.19053986e-05 1.02591303e-20
0.0120589        -9.80900026e-07 -4.19065194e-05 9.03962325e-21 -1.19677147e-06 0.00000000e+00 0.00000000e+00 2.15871449e-07 -4.19065194e-05 9.03962325e-21
0.0120597        -9.80788515e-07 -4.19076519e-05 1.04207605e-20 -1.19675491e-06 0.00000000e+00 0.00000000e+00 2.15966398e-07 -4.19076519e-05 1.04207605e-20
0.0120605        -9.80652322e-07 -4.19087872e-05 1.24278532e-20 -1.19671333e-06 0.00000000e+00 0.00000000e+00 2.16061003e-07 -4.19087872e-05 1.24278532e-20
0.0120613        -9.80548611e-07 -4.19099344e-05 5.11190764e-21 -1.19670467e-06 0.00000000e+00 0.00000000e+00 2.16156054e-07 -4.19099344e-05 5.11190764e-21
0.012062         -9.80438112e-07 -4.19110933e-05 1.17397788e-20 -1.19668960e-06 0.00000000e+00 0.00000000e+00 2.16251488e-07 -4.19110933e-05 1.17397788e-20
0.0120628        -9.80324484e-07 -4.19122636e-05 1.95916293e-20 -1.19667176e-06 0.00000000e+00 0.00000000e+00 2.16347280e-07 -4.19122636e-05 1.95916293e-20
0.0120636        -9.80185640e-07 -4.19134362e-05 1.35745533e-20 -1.19662838e-06 0.00000000e+00 0.00000000e+00 2.16442735e-07 -4.19134362e-05 1.35745533e-20
0.0120644        -9.80079624e-07 -4.19146204e-05 1.32542224e-20 -1.19661828e-06 0.00000000e+00 0.00000000e+00 2.16538657e-07 -4.19146204e-05 1.32542224e-20
0.0120651        -9.79966578e-07 -4.19158160e-05 4.27054294e-21 -1.19660154e-06 0.00000000e+00 0.00000000e+00 2.16634962e-07 -4.19158160e-05 4.27054294e-21
0.0120659        -9.79850216e-07 -4.19170227e-05 9.65089974e-21 -1.19658184e-06 0.00000000e+00 0.00000000e+00 2.16731623e-07 -4.19170227e-05 9.65089974e-21
0.0120667        -9.79731905e-07 -4.19182405e-05 1.31597876e-20 -1.19656054e-06 0.00000000e+00 0.00000000e+00 2.16828632e-07 -4.19182405e-05 1.31597876e-20
0.0120675        -9.79588341e-07 -4.19194596e-05 8.52035992e-21 -1.19651362e-06 0.00000000e+00 0.00000000e+00 2.16925281e-07 -4.19194596e-05 8.52035992e-21
0.0120682        -9.79478386e-07 -4.19206900e-05 2.79380666e-20 -1.19650078e-06 0.00000000e+00 0.00000000e+00 2.17022396e-07 -4.19206900e-05 2.79380666e-20
0.012069         -9.79361195e-07 -4.19219314e-05 1.54937553e-20 -1.19648109e-06 0.00000000e+00 0.00000000e+00 2.17119895e-07 -4.19219314e-05 1.54937553e-20
0.0120698        -9.79240493e-07 -4.19231836e-05 1.86861747e-20 -1.19645824e-06 0.00000000e+00 0.00000000e+00 2.17217751e-07 -4.19231836e-05 1.86861747e-20
0.0120705        -9.79117657e-07 -4.19244464e-05 2.26873599e-21 -1.19643361e-06 0.00000000e+00 0.00000000e+00 2.17315955e-07 -4.19244464e-05 2.26873599e-21
0.0120713        -9.78968919e-07 -4.19257098e-05 6.19470474e-21 -1.19638270e-06 0.00000000e+00 0.00000000e+00 2.17413776e-07 -4.19257098e-05 6.19470474e-21
0.0120721        -9.78854395e-07 -4.19269843e-05 9.52754180e-21 -1.19636646e-06 0.00000000e+00 0.00000000e+00 2.17512066e-07 -4.19269843e-05 9.52754180e-21
0.0120728        -9.78732347e-07 -4.19282694e-05 2.25568187e-20 -1.19634309e-06 0.00000000e+00 0.00000000e+00 2.17610741e-07 -4.19282694e-05 2.25568187e-20
0.0120736        -9.78606581e-07 -4.19295649e-05 1.13793130e-20 -1.19631635e-06 0.00000000e+00 0.00000000e+00 2.17709772e-07 -4.19295649e-05 1.13793130e-20
0.0120744        -9.78478510e-07 -4.19308709e-05 1.85849274e-20 -1.19628766e-06 0.00000000e+00 0.00000000e+00 2.17809153e-07 -4.19308709e-05 1.85849274e-20
0.0120751        -9.78348734e-07 -4.19321873e-05 1.69460991e-20 -1.19625762e-06 0.00000000e+00 0.00000000e+00 2.17908882e-07 -4.19321873e-05 1.69460991e-20
0.0120759        -9.78192521e-07 -4.19335033e-05 1.12565737e-20 -1.19620072e-06 0.00000000e+00 0.00000000e+00 2.18008196e-07 -4.19335033e-05 1.12565737e-20
0.0120767        -9.78071467e-07 -4.19348299e-05 8.56542049e-21 -1.19617945e-06 0.00000000e+00 0.00000000e+00 2.18107982e-07 -4.19348299e-05 8.56542049e-21
0.0120774        -9.77942588e-07 -4.19361670e-05 2.30785935e-20 -1.19615074e-06 0.00000000e+00 0.00000000e+00 2.18208155e-07 -4.19361670e-05 2.30785935e-20
0.0120782        -9.77809770e-07 -4.19375143e-05 1.85935278e-20 -1.19611846e-06 0.00000000e+00 0.00000000e+00 2.18308685e-07 -4.19375143e-05 1.85935278e-20
0.0120789        -9.77674465e-07 -4.19388717e-05 1.15330381e-20 -1.19608403e-06 0.00000000e+00 0.00000000e+00 2.18409566e-07 -4.19388717e-05 1.15330381e-20
0.0120797        -9.77537295e-07 -4.19402393e-05 2.05437118e-20 -1.19604809e-06 0.00000000e+00 0.00000000e+00 2.18510794e-07 -4.19402393e-05 2.05437118e-20
0.0120805        -9.77398510e-07 -4.19416169e-05 8.43165730e-21 -1.19601088e-06 0.00000000e+00 0.00000000e+00 2.18612369e-07 -4.19416169e-05 8.43165730e-21
0.0120812        -9.77232426e-07 -4.19429930e-05 1.24381142e-20 -1.19594592e-06 0.00000000e+00 0.00000000e+00 2.18713491e-07 -4.19429930e-05 1.24381142e-20
0.012082         -9.77102681e-07 -4.19443796e-05 1.31791523e-20 -1.19591777e-06 0.00000000e+00 0.00000000e+00 2.18815089e-07 -4.19443796e-05 1.31791523e-20
0.0120827        -9.76964733e-07 -4.19457763e-05 2.26454827e-21 -1.19588181e-06 0.00000000e+00 0.00000000e+00 2.18917074e-07 -4.19457763e-05 2.26454827e-21
0.0120835        -9.76822605e-07 -4.19471831e-05 1.62019744e-20 -1.19584202e-06 0.00000000e+00 0.00000000e+00 2.19019418e-07 -4.19471831e-05 1.62019744e-20
0.0120843        -9.76677844e-07 -4.19485997e-05 1.09304051e-20 -1.19579996e-06 0.00000000e+00 0.00000000e+00 2.19122112e-07 -4.19485997e-05 1.09304051e-20
0.012085         -9.76531069e-07 -4.19500262e-05 1.97154412e-20 -1.19575622e-06 0.00000000e+00 0.00000000e+00 2.19225152e-07 -4.19500262e-05 1.97154412e-20
0.0120858        -9.76382548e-07 -4.19514626e-05 7.49063422e-21 -1.19571109e-06 0.00000000e+00 0.00000000e+00 2.19328539e-07 -4.19514626e-05 7.49063422e-21
0.0120865        -9.76232384e-07 -4.19529087e-05 9.10523647e-21 -1.19566465e-06 0.00000000e+00 0.00000000e+00 2.19432271e-07 -4.19529087e-05 9.10523647e-21
0.0120873        -9.76080595e-07 -4.19543647e-05 1.38126449e-20 -1.19561694e-06 0.00000000e+00 0.00000000e+00 2.19536349e-07 -4.19543647e-05 1.38126449e-20
0.012088         -9.75900253e-07 -4.19558178e-05 5.85427976e-21 -1.19554017e-06 0.00000000e+00 0.00000000e+00 2.19639915e-07 -4.19558178e-05 5.85427976e-21
0.0120888        -9.75758042e-07 -4.19572812e-05 1.84853328e-20 -1.19550200e-06 0.00000000e+00 0.00000000e+00 2.19743961e-07 -4.19572812e-05 1.84853328e-20
0.0120895        -9.75607136e-07 -4.19587546e-05 1.47112163e-20 -1.19545553e-06 0.00000000e+00 0.00000000e+00 2.19848395e-07 -4.19587546e-05 1.47112163e-20
0.0120903        -9.75451761e-07 -4.19602377e-05 1.39542654e-20 -1.19540495e-06 0.00000000e+00 0.00000000e+00 2.19953185e-07 -4.19602377e-05 1.39542654e-20
0.012091         -9.75293518e-07 -4.19617305e-05 1.54902753e-20 -1.19535184e-06 0.00000000e+00 0.00000000e+00 2.20058323e-07 -4.19617305e-05 1.54902753e-20
0.0120918        -9.75133105e-07 -4.19632330e-05 1.22715066e-20 -1.19529691e-06 0.00000000e+00 0.00000000e+00 2.20163805e-07 -4.19632330e-05 1.22715066e-20
0.0120925        -9.74970827e-07 -4.19647451e-05 1.62773024e-20 -1.19524046e-06 0.00000000e+00 0.00000000e+00 2.20269628e-07 -4.19647451e-05 1.62773024e-20
0.0120933        -9.74806802e-07 -4.19662669e-05 9.18972671e-21 -1.19518260e-06 0.00000000e+00 0.00000000e+00 2.20375793e-07 -4.19662669e-05 9.18972671e-21
0.012094         -9.74641063e-07 -4.19677983e-05 1.28501914e-20 -1.19512336e-06 0.00000000e+00 0.00000000e+00 2.20482300e-07 -4.19677983e-05 1.28501914e-20
0.0120948        -9.74473612e-07 -4.19693394e-05 1.82424158e-20 -1.19506276e-06 0.00000000e+00 0.00000000e+00 2.20589147e-07 -4.19693394e-05 1.82424158e-20
0.0120955        -9.74276007e-07 -4.19708760e-05 1.17702301e-20 -1.19497141e-06 0.00000000e+00 0.00000000e+00 2.20695403e-07 -4.19708760e-05 1.17702301e-20
0.0120963        -9.74118864e-07 -4.19724227e-05 1.63691038e-20 -1.19492101e-06 0.00000000e+00 0.00000000e+00 2.20802141e-07 -4.19724227e-05 1.63691038e-20
0.012097         -9.73952467e-07 -4.19739793e-05 7.98121922e-21 -1.19486173e-06 0.00000000e+00 0.00000000e+00 2.20909263e-07 -4.19739793e-05 7.98121922e-21
0.0120978        -9.73781326e-07 -4.19755456e-05 7.76033397e-21 -1.19479806e-06 0.00000000e+00 0.00000000e+00 2.21016734e-07 -4.19755456e-05 7.76033397e-21
0.0120985        -9.73607148e-07 -4.19771214e-05 1.16177840e-20 -1.19473169e-06 0.00000000e+00 0.00000000e+00 2.21124545e-07 -4.19771214e-05 1.16177840e-20
0.0120993        -9.73430694e-07 -4.19787068e-05 3.77537373e-21 -1.19466339e-06 0.00000000e+00 0.00000000e+00 2.21232691e-07 -4.19787068e-05 3.77537373e-21
0.0121           -9.73252290e-07 -4.19803018e-05 1.65406737e-20 -1.19459346e-06 0.00000000e+00 0.00000000e+00 2.21341170e-07 -4.19803018e-05 1.65406737e-20
0.0121008        -9.73072069e-07 -4.19819063e-05 1.08767614e-20 -1.19452205e-06 0.00000000e+00 0.00000000e+00 2.21449981e-07 -4.19819063e-05 1.08767614e-20
0.0121015        -9.72860256e-07 -4.19835051e-05 1.22672210e-20 -1.19441839e-06 0.00000000e+00 0.00000000e+00 2.21558129e-07 -4.19835051e-05 1.22672210e-20
0.0121022        -9.72691099e-07 -4.19851141e-05 1.75584724e-20 -1.19435785e-06 0.00000000e+00 0.00000000e+00 2.21666756e-07 -4.19851141e-05 1.75584724e-20
0.012103         -9.72512367e-07 -4.19867328e-05 1.51264378e-20 -1.19428812e-06 0.00000000e+00 0.00000000e+00 2.21775756e-07 -4.19867328e-05 1.51264378e-20
0.0121037        -9.72328759e-07 -4.19883611e-05 9.95898059e-21 -1.19421386e-06 0.00000000e+00 0.00000000e+00 2.21885097e-07 -4.19883611e-05 9.95898059e-21
0.0121045        -9.72142068e-07 -4.19899989e-05 1.76646552e-20 -1.19413683e-06 0.00000000e+00 0.00000000e+00 2.21994766e-07 -4.19899989e-05 1.76646552e-20
0.0121052        -9.71953098e-07 -4.19916461e-05 1.29240102e-20 -1.19405786e-06 0.00000000e+00 0.00000000e+00 2.22104758e-07 -4.19916461e-05 1.29240102e-20
0.0121059        -9.71762200e-07 -4.19933029e-05 -1.44522895e-21 -1.19397727e-06 0.00000000e+00 0.00000000e+00 2.22215070e-07 -4.19933029e-05 -1.44522895e-21
0.0121067        -9.71569519e-07 -4.19949690e-05 1.22240068e-20 -1.19389522e-06 0.00000000e+00 0.00000000e+00 2.22325701e-07 -4.19949690e-05 1.22240068e-20
0.0121074        -9.71375109e-07 -4.19966446e-05 1.97745671e-20 -1.19381176e-06 0.00000000e+00 0.00000000e+00 2.22436649e-07 -4.19966446e-05 1.97745671e-20
0.0121082        -9.71178988e-07 -4.19983297e-05 1.51562126e-20 -1.19372690e-06 0.00000000e+00 0.00000000e+00 2.22547913e-07 -4.19983297e-05 1.51562126e-20
0.0121089        -9.70949323e-07 -4.20000072e-05 1.73894525e-20 -1.19360773e-06 0.00000000e+00 0.00000000e+00 2.22658410e-07 -4.20000072e-05 1.73894525e-20
0.0121096        -9.70765565e-07 -4.20016948e-05 7.90012221e-21 -1.19353494e-06 0.00000000e+00 0.00000000e+00 2.22769377e-07 -4.20016948e-05 7.90012221e-21
0.0121104        -9.70571733e-07 -4.20033920e-05 1.36035979e-20 -1.19345244e-06 0.00000000e+00 0.00000000e+00 2.22880705e-07 -4.20033920e-05 1.36035979e-20
0.0121111        -9.70372845e-07 -4.20050986e-05 1.22896107e-20 -1.19336520e-06 0.00000000e+00 0.00000000e+00 2.22992356e-07 -4.20050986e-05 1.22896107e-20
0.0121118        -9.70170828e-07 -4.20068147e-05 6.60880166e-21 -1.19327515e-06 0.00000000e+00 0.00000000e+00 2.23104318e-07 -4.20068147e-05 6.60880166e-21
0.0121126        -9.69966553e-07 -4.20085401e-05 1.44288013e-20 -1.19318314e-06 0.00000000e+00 0.00000000e+00 2.23216584e-07 -4.20085401e-05 1.44288013e-20
0.0121133        -9.69760407e-07 -4.20102748e-05 1.42249419e-20 -1.19308956e-06 0.00000000e+00 0.00000000e+00 2.23329151e-07 -4.20102748e-05 1.42249419e-20
0.012114         -9.69552552e-07 -4.20120188e-05 1.41626150e-20 -1.19299457e-06 0.00000000e+00 0.00000000e+00 2.23442016e-07 -4.20120188e-05 1.41626150e-20
0.0121148        -9.69343055e-07 -4.20137722e-05 2.53037482e-20 -1.19289823e-06 0.00000000e+00 0.00000000e+00 2.23555178e-07 -4.20137722e-05 2.53037482e-20
0.0121155        -9.69097973e-07 -4.20155161e-05 1.80939998e-20 -1.19276544e-06 0.00000000e+00 0.00000000e+00 2.23667466e-07 -4.20155161e-05 1.80939998e-20
0.0121162        -9.68902241e-07 -4.20172700e-05 1.10485185e-20 -1.19268245e-06 0.00000000e+00 0.00000000e+00 2.23780213e-07 -4.20172700e-05 1.10485185e-20
0.012117         -9.68695983e-07 -4.20190335e-05 1.94412144e-20 -1.19258929e-06 0.00000000e+00 0.00000000e+00 2.23893303e-07 -4.20190335e-05 1.94412144e-20
0.0121177        -9.68484535e-07 -4.20208062e-05 1.83015699e-20 -1.19249123e-06 0.00000000e+00 0.00000000e+00 2.24006698e-07 -4.20208062e-05 1.83015699e-20
0.0121184        -9.68269955e-07 -4.20225882e-05 1.54344053e-20 -1.19239034e-06 0.00000000e+00 0.00000000e+00 2.24120382e-07 -4.20225882e-05 1.54344053e-20
0.0121191        -9.68053178e-07 -4.20243793e-05 9.29853974e-21 -1.19228753e-06 0.00000000e+00 0.00000000e+00 2.24234348e-07 -4.20243793e-05 9.29853974e-21
0.0121199        -9.67834620e-07 -4.20261796e-05 1.33951936e-20 -1.19218321e-06 0.00000000e+00 0.00000000e+00 2.24348593e-07 -4.20261796e-05 1.33951936e-20
0.0121206        -9.67614462e-07 -4.20279891e-05 1.19667587e-20 -1.19207758e-06 0.00000000e+00 0.00000000e+00 2.24463114e-07 -4.20279891e-05 1.19667587e-20
0.0121213        -9.67392779e-07 -4.20298077e-05 1.49505976e-20 -1.19197069e-06 0.00000000e+00 0.00000000e+00 2.24577909e-07 -4.20298077e-05 1.49505976e-20
0.0121221        -9.67133131e-07 -4.20316148e-05 1.31519771e-20 -1.19182484e-06 0.00000000e+00 0.00000000e+00 2.24691707e-07 -4.20316148e-05 1.31519771e-20
